0	2.43520458647981	2.55886635358535
3	2.46012991014868	2.56529869517732
6	2.40529419807717	2.57237427092848
9	2.48007016908377	2.58041469791844
12	2.49004029855132	2.58588218827161
15	2.48007016908377	2.59183210424418
18	2.51995068695396	2.59858606291574
21	2.51496562222019	2.60341031910972
24	2.52493575168774	2.60855619238329
27	2.39532406860962	2.60566163866691
30	2.54487601062283	2.61466691689566
33	2.54487601062283	2.61900874747024
36	2.51995068695396	2.62318976950501
39	2.56481626955792	2.62865725985818
42	2.55983120482415	2.63267747335316
45	2.57977146375924	2.62913968547758
48	2.57977146375924	2.63283828189296
51	2.35045848600566	2.63396394167156
54	2.90878573618829	2.64747185901468
57	2.59472665796056	2.64087870888292
60	2.61466691689566	2.6444164967585
63	2.61965198162943	2.64698943339529
66	2.63959224056453	2.64972317857187
69	2.54487601062283	2.65100964689026
72	2.61965198162943	2.65808522264143
75	2.62962211109698	2.65615552016384
78	2.62962211109698	2.65824603118123
81	2.63460717583075	2.66162301051701
84	2.65454743476585	2.67014586312636
87	2.6445773052983	2.67239718268355
90	2.63959224056453	2.67513092786014
93	2.63460717583075	2.67078909728556
96	2.67947275843471	2.67400526808154
99	2.65454743476585	2.67561335347953
102	2.64956237003207	2.67834709865612
105	2.67448769370094	2.6810808438327
108	2.68944288790226	2.68317135485009
111	2.66950262896717	2.68494024878788
114	2.67448769370094	2.68735237688487
117	2.43520458647981	2.68960369644206
120	2.67448769370094	2.700056251529
123	2.67947275843471	2.70214676254639
126	2.67448769370094	2.70471969918318
129	2.68944288790226	2.70568455042197
132	2.68944288790226	2.73430847050622
135	2.45015978068113	2.73720302422261
138	2.69442795263603	2.75360549528212
141	2.61466691689566	2.73446927904602
144	2.76920392364264	2.73929353523999
147	2.70439808210358	2.73929353523999
150	2.70439808210358	2.74122323771758
153	2.69442795263603	2.74299213165537
156	2.70439808210358	2.74588668537176
159	2.67947275843471	2.74878123908814
162	2.76421885890886	2.75183660134433
165	2.55983120482415	2.75231902696372
168	2.69442795263603	2.75987702833428
171	2.73430847050622	2.76003783687408
174	2.89881560672075	2.76148511373228
177	2.72433834103867	2.7574649002373
180	2.72932340577245	2.75971621979449
183	2.50499549275264	2.76164592227208
186	2.73430847050622	2.77097281758043
189	2.72932340577245	2.77258090297842
192	2.73929353523999	2.77467141399581
195	2.73430847050622	2.7764403079336
198	2.73929353523999	2.79814946080648
201	2.74427859997377	2.80007916328407
204	2.74427859997377	2.80184805722186
207	2.74427859997377	2.80442099385865
210	2.75923379417509	2.80602907925664
213	2.73929353523999	2.80763716465463
216	2.75923379417509	2.81053171837102
219	2.70439808210358	2.81197899522921
222	3.57678441051394	2.81535597456499
225	2.77917405311018	2.78817933133893
228	2.95863638352603	2.78866175695833
231	2.10120524931699	2.78399830930416
234	2.76421885890886	2.80731554757503
237	2.76920392364264	2.83722593597767
240	2.76421885890886	2.83867321283587
243	2.75923379417509	2.84060291531346
246	2.78415911784396	2.84301504341044
249	2.7941292473115	2.85443244973618
252	2.77418898837641	2.85539730097498
255	2.77917405311018	2.85716619491277
258	2.7941292473115	2.86424177066393
261	2.69941301736981	2.86520662190272
264	2.77917405311018	2.8697092610171
267	2.77418898837641	2.87147815495489
270	2.7941292473115	2.87308624035288
273	2.78914418257773	2.87437270867128
276	2.7941292473115	2.87598079406927
279	2.78415911784396	2.87726726238766
282	2.7941292473115	2.87903615632545
285	2.7941292473115	2.89785075548195
288	3.40729220956564	2.89929803234014
291	2.79911431204528	2.88112666734284
294	2.79911431204528	2.88225232712143
297	2.82403963571414	2.88579011499701
300	2.7941292473115	2.88643334915621
303	2.80908444151282	2.88739820039501
306	2.82902470044792	2.89672509570336
309	2.80409937677905	2.89720752132275
312	2.80908444151282	2.90026288357894
315	2.73430847050622	2.90138854335753
318	2.7941292473115	2.90524794831271
321	2.8140695062466	2.91489646070066
324	2.82403963571414	2.91602212047925
327	3.69144089939073	2.90942897034749
330	2.8140695062466	2.88241313566123
333	2.82403963571414	2.88337798690003
336	2.83400976518169	2.88482526375822
339	3.13809871394187	2.88562930645722
342	2.82403963571414	2.87710645384786
345	2.82902470044792	2.87646321968866
348	2.99851690139622	2.87758887946726
351	2.82403963571414	2.87356866597228
354	2.83899482991546	2.88321717836023
357	2.83400976518169	2.88402122105922
360	2.82403963571414	2.88530768937762
363	2.83400976518169	2.87614160260907
366	2.83899482991546	2.87710645384786
369	2.83400976518169	2.8703524951763
372	2.83899482991546	2.87131734641509
375	3.377381821163	2.87244300619369
378	2.83899482991546	2.84542717150743
381	2.84397989464924	2.84655283128602
384	2.83400976518169	2.84767849106462
387	2.90878573618829	2.84880415084321
390	2.84397989464924	2.84751768252482
393	2.82403963571414	2.84639202274622
396	3.09821819607168	2.84800010814422
399	2.84397989464924	2.84108534093285
402	2.89881560672075	2.84237180925125
405	2.84397989464924	2.84012048969406
408	2.85395002411678	2.84124614947265
411	3.09323313133791	2.84188938363185
414	2.84896495938301	2.82950712606731
417	2.61965198162943	2.83786917013687
420	2.85395002411678	2.84639202274622
423	2.84397989464924	2.84751768252482
426	2.8689052183181	2.84928657646261
429	2.85893508885056	2.84944738500241
432	2.87389028305188	2.84992981062181
435	2.80409937677905	2.8504122362412
438	2.86392015358433	2.85298517287799
441	2.87389028305188	2.84751768252482
444	3.12314351974055	2.84800010814422
447	2.86392015358433	2.84060291531346
450	2.87389028305188	2.84188938363185
453	2.53989094588906	2.8504122362412
456	2.86392015358433	2.86215125964654
459	2.62962211109698	2.86359853650473
462	2.86392015358433	2.87212138911409
465	2.87389028305188	2.87324704889268
468	2.53989094588906	2.86633228168132
471	2.87389028305188	2.89495620176557
474	2.87887534778565	2.89608186154416
477	2.8689052183181	2.89672509570336
480	2.8689052183181	2.89431296760637
483	2.80908444151282	2.8708349207957
486	2.87389028305188	2.87389028305188
489	2.88386041251943	2.87485513429067
492	2.88386041251943	2.87565917698967
495	2.82902470044792	2.88160909296224
498	2.87887534778565	2.88418202959902
501	2.87389028305188	2.88498607229802
504	2.70938314683735	2.88627254061641
507	3.10818832553923	2.89350892490737
510	2.88386041251943	2.88707658331541
513	2.8888454772532	2.88739820039501
516	2.89881560672075	2.888202243094
519	2.87389028305188	2.8878806260144
522	2.87389028305188	2.88193071004184
525	2.8888454772532	2.88064424172344
528	2.88386041251943	2.88160909296224
531	2.69442795263603	2.88273475274083
534	2.8888454772532	2.88981032849199
537	2.89383054198697	2.89093598827059
540	2.90380067145452	2.89093598827059
543	3.13809871394187	2.89141841388998
546	2.90380067145452	2.88418202959902
549	2.90878573618829	2.88562930645722
552	2.89383054198697	2.90267501167593
555	2.89881560672075	2.90363986291472
558	2.65953249949962	2.90428309707392
561	3.42723246850073	2.91988152543443
564	2.90878573618829	2.90380067145452
567	2.89881560672075	2.90492633123311
570	2.7941292473115	2.90589118247191
573	2.14108576718718	2.91023301304648
576	2.90380067145452	2.93596237941435
579	2.90380067145452	2.93338944277756
582	2.90878573618829	2.93419348547656
585	3.06830780766904	2.93499752817555
588	2.90878573618829	2.93113812322037
591	2.90380067145452	2.93178135737957
594	2.91377080092207	2.90171016043713
597	2.93371105985716	2.90235339459633
600	2.90878573618829	2.90187096897693
603	2.89383054198697	2.90283582021572
606	2.91377080092207	2.90363986291472
609	2.8888454772532	2.90508713977291
612	2.68944288790226	2.9066952251709
615	2.83400976518169	2.91473565216086
618	2.91875586565584	2.91811263149664
621	2.91875586565584	2.91939909981504
624	2.91377080092207	2.92004233397423
627	2.92374093038961	2.92004233397423
630	2.89383054198697	2.92084637667323
633	2.91875586565584	2.92229365353142
636	2.91377080092207	2.92358012184981
639	2.94866625405848	2.9259922499468
642	3.43720259796828	2.9259922499468
645	2.92374093038961	2.91039382158628
648	2.91875586565584	2.91071543866588
651	3.14308377867565	2.91168028990468
654	2.92872599512339	2.90444390561372
657	2.94368118932471	2.90524794831271
660	2.92872599512339	2.90556956539231
663	2.92872599512339	2.90653441663111
666	2.93869612459093	2.90315743729532
669	2.82403963571414	2.90138854335753
672	2.92872599512339	2.90540875685251
675	2.93371105985716	2.90637360809131
678	2.94866625405848	2.90508713977291
681	2.92872599512339	2.89736832986255
684	1.97159356623888	2.89833318110135
687	2.93371105985716	2.93001246344178
690	2.91875586565584	2.93097731468057
693	2.93869612459093	2.93242459153877
696	2.91875586565584	2.9267962926458
699	2.95863638352603	2.92760033534479
702	2.93869612459093	2.9264746755662
705	2.93869612459093	2.9271179097254
708	2.93869612459093	2.92808276096419
711	2.95863638352603	2.92888680366319
714	2.93869612459093	2.92872599512339
717	2.91377080092207	2.92985165490198
720	2.94866625405848	2.93194216591937
723	2.93869612459093	2.92936922928258
726	2.95863638352603	2.92309769623042
729	2.98854677192867	2.92341931331002
732	2.94866625405848	2.92229365353142
735	2.95365131879225	2.93950016728993
738	2.93371105985716	2.93998259290933
741	2.94866625405848	2.94110825268792
744	2.91875586565584	2.94191229538692
747	2.95365131879225	2.94368118932471
750	2.95365131879225	2.9441636149441
753	2.95863638352603	2.9448068491033
756	2.82403963571414	2.9454500832625
